Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val,Decision (S1>S2)
18176,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18177,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18178,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18179,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18180,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18181,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18182,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18183,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18184,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18185,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18186,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18187,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18188,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18189,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18190,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18191,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18192,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18193,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18194,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18195,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18196,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,0
18197,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18198,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18199,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18200,8.190954773869347,0,8.190954773869347,8.190954773869347,8,8.190954773869347,1
18201,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18202,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18203,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18204,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18205,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18206,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18207,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18208,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18209,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18210,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18211,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18212,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18213,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18214,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18215,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18216,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18217,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18218,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18219,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18220,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18221,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18222,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18223,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18224,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18225,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18226,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18227,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18228,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18229,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18230,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18231,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18232,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18233,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18234,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18235,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18236,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18237,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18238,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18239,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18240,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18241,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18242,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18243,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18244,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18245,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18246,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18247,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18248,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18249,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18250,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18251,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18252,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18253,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18254,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18255,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18256,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18257,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18258,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18259,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18260,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18261,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18262,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18263,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18264,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18265,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18266,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18267,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18268,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18269,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18270,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18271,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18272,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18273,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18274,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18275,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18276,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18277,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18278,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18279,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18280,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18281,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18282,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18283,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18284,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18285,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18286,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18287,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18288,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18289,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18290,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18291,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18292,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18293,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18294,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18295,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18296,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18297,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18298,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,1
18299,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18300,8.291457286432163,0,8.291457286432163,8.291457286432163,8,8.291457286432163,0
18301,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18302,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18303,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18304,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18305,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18306,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18307,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18308,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18309,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18310,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18311,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18312,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18313,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18314,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18315,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18316,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18317,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18318,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18319,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18320,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18321,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18322,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18323,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18324,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18325,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18326,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18327,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18328,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18329,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18330,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18331,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18332,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18333,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18334,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18335,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18336,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18337,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18338,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18339,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18340,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18341,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18342,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18343,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18344,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18345,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18346,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18347,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18348,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18349,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18350,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18351,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18352,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18353,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18354,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18355,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18356,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18357,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18358,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18359,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18360,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18361,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18362,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18363,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18364,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18365,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18366,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18367,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18368,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18369,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18370,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18371,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18372,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18373,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18374,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18375,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18376,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18377,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18378,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18379,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18380,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18381,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18382,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18383,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18384,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18385,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18386,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18387,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18388,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18389,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18390,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18391,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18392,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18393,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18394,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18395,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18396,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18397,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18398,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18399,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,0
18400,8.391959798994975,0,8.391959798994975,8.391959798994975,8,8.391959798994975,1
18401,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18402,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18403,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18404,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18405,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18406,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18407,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18408,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18409,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18410,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18411,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18412,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18413,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18414,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18415,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18416,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18417,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18418,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18419,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18420,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18421,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18422,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18423,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18424,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18425,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18426,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18427,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18428,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18429,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18430,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18431,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18432,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18433,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18434,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18435,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18436,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18437,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18438,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18439,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18440,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18441,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18442,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18443,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18444,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18445,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18446,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18447,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18448,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18449,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18450,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18451,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18452,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18453,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18454,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18455,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18456,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18457,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18458,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18459,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18460,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18461,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18462,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18463,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18464,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18465,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18466,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18467,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18468,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18469,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18470,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18471,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18472,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18473,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18474,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18475,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18476,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18477,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18478,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18479,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18480,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18481,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18482,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18483,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18484,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18485,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18486,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18487,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18488,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18489,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18490,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18491,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18492,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18493,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18494,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18495,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18496,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18497,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18498,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18499,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,1
18500,8.49246231155779,0,8.49246231155779,8.49246231155779,8,8.49246231155779,0
18501,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,0
18502,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,0
18503,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18504,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18505,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18506,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18507,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,0
18508,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18509,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18510,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,0
18511,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18512,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18513,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,0
18514,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
18515,8.592964824120603,0,8.592964824120603,8.592964824120603,8,8.592964824120603,1
