Trial,S1_A_val,S1_A_std,S1_B_val,S2_A_val,S2_A_std,S2_B_val,Decision (S1>S2)
10216,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10217,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10218,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10219,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10220,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10221,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10222,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10223,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10224,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10225,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10226,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10227,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10228,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10229,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10230,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10231,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10232,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10233,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10234,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10235,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10236,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10237,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10238,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10239,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10240,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10241,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10242,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10243,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10244,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10245,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10246,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10247,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10248,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10249,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10250,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10251,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10252,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10253,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10254,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10255,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10256,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10257,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10258,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10259,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10260,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10261,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10262,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10263,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10264,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10265,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10266,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10267,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10268,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10269,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10270,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10271,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10272,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10273,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10274,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10275,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10276,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10277,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10278,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10279,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10280,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10281,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10282,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10283,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10284,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10285,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10286,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10287,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10288,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10289,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10290,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10291,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10292,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10293,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10294,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10295,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10296,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10297,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10298,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10299,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10300,-10,0.18,10,1.8456375838926178,0,1.8456375838926178,0
10301,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10302,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10303,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10304,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10305,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10306,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10307,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10308,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10309,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10310,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10311,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10312,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10313,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10314,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10315,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10316,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10317,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10318,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10319,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10320,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10321,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10322,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10323,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10324,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10325,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10326,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10327,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10328,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10329,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10330,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10331,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10332,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10333,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10334,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10335,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10336,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10337,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10338,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10339,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10340,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10341,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10342,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10343,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10344,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10345,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10346,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10347,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10348,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10349,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10350,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10351,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10352,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10353,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10354,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10355,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10356,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10357,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10358,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10359,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10360,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10361,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10362,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10363,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10364,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10365,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10366,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10367,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10368,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10369,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10370,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10371,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10372,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10373,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10374,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10375,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10376,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10377,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10378,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10379,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10380,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10381,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10382,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10383,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10384,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10385,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10386,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10387,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10388,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10389,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10390,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10391,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10392,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10393,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10394,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10395,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10396,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10397,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10398,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10399,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10400,-10,0.18,10,1.9127516778523495,0,1.9127516778523495,0
10401,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10402,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10403,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10404,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10405,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10406,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10407,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10408,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10409,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10410,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10411,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10412,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10413,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10414,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10415,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10416,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10417,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10418,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10419,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10420,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10421,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10422,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10423,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10424,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10425,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10426,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10427,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10428,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10429,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10430,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10431,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10432,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10433,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10434,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10435,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10436,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10437,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10438,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10439,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10440,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10441,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10442,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10443,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10444,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10445,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10446,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10447,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10448,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10449,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10450,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10451,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10452,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10453,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10454,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10455,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10456,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10457,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10458,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10459,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10460,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10461,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10462,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10463,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10464,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10465,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10466,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10467,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10468,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10469,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10470,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10471,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10472,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10473,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10474,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10475,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10476,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10477,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10478,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10479,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10480,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10481,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10482,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10483,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10484,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10485,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10486,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10487,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10488,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10489,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10490,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10491,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10492,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10493,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10494,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10495,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10496,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10497,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10498,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10499,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10500,-10,0.18,10,1.9798657718120802,0,1.9798657718120802,0
10501,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10502,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10503,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10504,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10505,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10506,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10507,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10508,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10509,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10510,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10511,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10512,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10513,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10514,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10515,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10516,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10517,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10518,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10519,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10520,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10521,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10522,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10523,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10524,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10525,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10526,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10527,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10528,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10529,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10530,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10531,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10532,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10533,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10534,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10535,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10536,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10537,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10538,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10539,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10540,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10541,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10542,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10543,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10544,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10545,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10546,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10547,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10548,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10549,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10550,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10551,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10552,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10553,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10554,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10555,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10556,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10557,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10558,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10559,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10560,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10561,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10562,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10563,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10564,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10565,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10566,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10567,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10568,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10569,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10570,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10571,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10572,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10573,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10574,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10575,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10576,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10577,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10578,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10579,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10580,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10581,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10582,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10583,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10584,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10585,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10586,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10587,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10588,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10589,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10590,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10591,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10592,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10593,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10594,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10595,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10596,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10597,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10598,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10599,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10600,-10,0.18,10,2.046979865771812,0,2.046979865771812,0
10601,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10602,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10603,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10604,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10605,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10606,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10607,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10608,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10609,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10610,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10611,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10612,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10613,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10614,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10615,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10616,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10617,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10618,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10619,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10620,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10621,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10622,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10623,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10624,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10625,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10626,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10627,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10628,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10629,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
10630,-10,0.18,10,2.1140939597315436,0,2.1140939597315436,0
